uid,iid,r_ui,est,diff,Erlös
96,1136,1.5,2.0957412719726562,0.5957412719726562,0
0,54,5.0,4.272185325622559,0.7278146743774414,5
127,1780,2.0,2.1366822719573975,0.13668227195739746,0
28,241,2.5,3.083805799484253,0.5838057994842529,0
29,2192,4.5,3.42513108253479,1.07486891746521,5
111,930,5.0,4.190065383911133,0.8099346160888672,5
22,1400,4.5,2.9467408657073975,1.5532591342926025,0
61,669,5.0,4.1615095138549805,0.8384904861450195,5
139,1273,3.0,2.8444082736968994,0.15559172630310059,0
33,2418,3.0,3.003880500793457,0.0038805007934570312,0
95,1070,4.0,4.199223518371582,0.19922351837158203,5
179,2045,5.0,3.613123893737793,1.386876106262207,5
94,1331,4.0,3.8751049041748047,0.12489509582519531,5
184,1356,4.0,3.6576123237609863,0.34238767623901367,5
34,1631,3.5,4.157527446746826,0.6575274467468262,5
58,288,3.0,3.6987242698669434,0.6987242698669434,5
69,22,3.0,3.1723718643188477,0.17237186431884766,0
56,166,4.0,3.928144931793213,0.07185506820678711,5
145,257,4.0,4.356889247894287,0.3568892478942871,5
134,881,4.0,3.9334640502929688,0.06653594970703125,5
49,3,3.5,3.8256988525390625,0.3256988525390625,5
70,471,3.5,3.8567886352539062,0.35678863525390625,5
144,2094,3.0,3.0916543006896973,0.09165430068969727,0
156,2605,4.0,3.8688650131225586,0.1311349868774414,5
159,247,4.0,3.746196746826172,0.2538032531738281,5
46,1850,4.0,3.5645408630371094,0.4354591369628906,5
89,332,3.0,3.415994644165039,0.41599464416503906,5
35,603,4.0,3.7580480575561523,0.24195194244384766,5
175,721,3.5,3.6965112686157227,0.19651126861572266,5
120,866,2.5,3.3080201148986816,0.8080201148986816,0
11,291,2.0,3.1611342430114746,1.1611342430114746,0
2,521,4.0,3.2612428665161133,0.7387571334838867,0
173,729,3.5,3.361428737640381,0.13857126235961914,0
21,442,3.0,2.1369292736053467,0.8630707263946533,0
55,1374,1.5,2.2874505519866943,0.7874505519866943,0
96,205,2.5,3.6240978240966797,1.1240978240966797,5
55,321,3.5,3.877634048461914,0.37763404846191406,5
28,662,1.0,2.9391324520111084,1.9391324520111084,0
21,271,4.0,3.8407959938049316,0.15920400619506836,5
155,1295,5.0,4.363436222076416,0.636563777923584,5
96,803,3.0,3.504545211791992,0.5045452117919922,5
54,351,3.0,3.3389952182769775,0.33899521827697754,0
58,1306,3.0,4.021798610687256,1.0217986106872559,5
89,867,4.0,3.596130847930908,0.4038691520690918,5
55,319,4.0,3.537344455718994,0.46265554428100586,5
114,2702,4.5,3.508133888244629,0.9918661117553711,5
150,189,2.5,3.6780242919921875,1.1780242919921875,5
9,1647,2.0,3.361630916595459,1.361630916595459,0
70,335,4.0,3.921670913696289,0.07832908630371094,5
83,2018,4.0,3.1750009059906006,0.8249990940093994,0
93,858,4.0,3.435920476913452,0.5640795230865479,5
149,2284,3.5,3.430382490158081,0.06961750984191895,5
83,470,2.5,3.1975901126861572,0.6975901126861572,0
30,271,4.0,4.048268795013428,0.048268795013427734,5
95,646,4.0,4.029999256134033,0.029999256134033203,5
1,159,1.0,4.039264678955078,3.039264678955078,5
54,61,4.0,4.136112689971924,0.13611268997192383,5
1,267,5.0,3.5407629013061523,1.4592370986938477,5
81,124,3.0,2.879652738571167,0.12034726142883301,0
8,1533,4.0,3.3651206493377686,0.6348793506622314,0
100,909,4.0,3.6360888481140137,0.36391115188598633,5
135,2495,3.5,3.340442657470703,0.15955734252929688,0
178,125,3.0,3.197180986404419,0.19718098640441895,0
83,1748,2.5,3.1227569580078125,0.6227569580078125,0
145,335,3.5,4.026448726654053,0.5264487266540527,5
5,602,4.5,4.185940265655518,0.3140597343444824,5
83,578,4.5,3.511338233947754,0.9886617660522461,5
51,279,4.5,4.477893352508545,0.022106647491455078,5
142,840,3.5,3.3126916885375977,0.18730831146240234,0
8,1069,2.0,3.413484811782837,1.413484811782837,5
123,467,3.5,4.445913314819336,0.9459133148193359,5
48,767,3.5,3.0018458366394043,0.4981541633605957,0
42,2153,2.0,3.1541314125061035,1.1541314125061035,0
118,502,4.0,3.229583740234375,0.770416259765625,0
46,69,4.0,3.937626838684082,0.06237316131591797,5
71,1446,2.5,2.407087802886963,0.09291219711303711,0
120,0,3.5,3.8511128425598145,0.35111284255981445,5
140,1073,4.0,3.8013458251953125,0.1986541748046875,5
42,191,2.5,3.3117856979370117,0.8117856979370117,0
184,176,3.5,4.603740215301514,1.1037402153015137,5
127,1144,4.0,3.4918763637542725,0.5081236362457275,5
46,179,4.0,3.764002799987793,0.23599720001220703,5
26,33,3.5,3.358096122741699,0.14190387725830078,0
115,1523,3.0,2.733475685119629,0.2665243148803711,0
183,2744,4.0,2.703162431716919,1.296837568283081,0
74,762,4.0,4.189423084259033,0.1894230842590332,5
135,847,4.5,3.637256622314453,0.8627433776855469,5
133,1664,5.0,3.768986701965332,1.231013298034668,5
121,82,5.0,4.261115074157715,0.7388849258422852,5
142,1727,4.0,4.418819904327393,0.4188199043273926,5
29,127,3.5,3.329068660736084,0.17093133926391602,0
184,1325,3.0,2.2656636238098145,0.7343363761901855,0
5,799,4.0,3.3530454635620117,0.6469545364379883,0
168,163,5.0,3.7799925804138184,1.2200074195861816,5
54,1188,3.0,3.4369912147521973,0.43699121475219727,5
77,268,4.0,4.365278244018555,0.3652782440185547,5
136,414,4.0,3.9831557273864746,0.01684427261352539,5
145,414,2.0,2.6121320724487305,0.6121320724487305,0
32,1181,4.0,3.5924906730651855,0.40750932693481445,5
145,223,5.0,3.92276668548584,1.0772333145141602,5
182,430,3.0,3.377955436706543,0.37795543670654297,0
17,94,3.0,3.9363555908203125,0.9363555908203125,5
22,1156,5.0,3.295759677886963,1.704240322113037,0
46,10,3.0,3.654216766357422,0.6542167663574219,5
50,218,1.0,2.6703648567199707,1.6703648567199707,0
68,2485,4.0,3.6929731369018555,0.30702686309814453,5
8,908,3.5,3.211404323577881,0.28859567642211914,0
127,692,3.5,3.413774013519287,0.08622598648071289,5
83,123,3.0,3.4206509590148926,0.4206509590148926,5
93,644,2.0,2.1084816455841064,0.10848164558410645,0
50,101,0.5,2.5701775550842285,2.0701775550842285,0
172,520,5.0,4.228120803833008,0.7718791961669922,5
66,366,2.5,3.5130062103271484,1.0130062103271484,5
85,613,5.0,3.814640998840332,1.185359001159668,5
140,699,4.5,3.5260305404663086,0.9739694595336914,5
81,116,4.0,3.793445587158203,0.20655441284179688,5
161,2156,3.0,3.59136962890625,0.59136962890625,5
153,914,3.5,4.323250770568848,0.8232507705688477,5
38,1504,4.5,4.467444896697998,0.03255510330200195,5
102,1641,4.0,4.060537338256836,0.06053733825683594,5
117,124,3.0,2.7767324447631836,0.2232675552368164,0
120,2298,3.0,2.8291685581207275,0.17083144187927246,0
47,623,4.0,4.1581339836120605,0.15813398361206055,5
158,181,5.0,4.039374351501465,0.9606256484985352,5
21,1866,4.0,4.406990051269531,0.40699005126953125,5
24,857,4.0,4.031164646148682,0.03116464614868164,5
154,1664,4.0,3.4533212184906006,0.5466787815093994,5
91,98,4.0,3.3265936374664307,0.6734063625335693,0
169,98,3.0,3.300982713699341,0.3009827136993408,0
140,487,4.0,3.1287879943847656,0.8712120056152344,0
133,171,4.5,3.981837272644043,0.518162727355957,5
156,1188,3.5,4.185376167297363,0.6853761672973633,5
9,1625,2.0,3.3057727813720703,1.3057727813720703,0
93,969,3.5,3.1082162857055664,0.3917837142944336,0
144,1658,5.0,3.665842056274414,1.334157943725586,5
71,2812,3.5,4.197606563568115,0.6976065635681152,5
114,322,3.0,3.5082855224609375,0.5082855224609375,5
177,2145,3.0,3.2651877403259277,0.26518774032592773,0
89,28,5.0,3.973005771636963,1.026994228363037,5
143,320,5.0,4.517719268798828,0.4822807312011719,5
32,16,5.0,4.323953151702881,0.6760468482971191,5
9,349,2.5,3.113131046295166,0.613131046295166,0
100,611,4.5,4.042017459869385,0.45798254013061523,5
134,556,3.5,3.3158645629882812,0.18413543701171875,0
38,761,4.0,3.7728090286254883,0.22719097137451172,5
12,409,3.0,2.546705961227417,0.453294038772583,0
127,1851,4.0,2.2845723628997803,1.7154276371002197,0
96,2589,2.0,1.9288992881774902,0.07110071182250977,0
22,1217,2.5,3.265354871749878,0.7653548717498779,0
183,1353,4.0,3.196270227432251,0.803729772567749,0
60,142,2.0,2.6783087253570557,0.6783087253570557,0
160,1369,2.5,2.9562058448791504,0.4562058448791504,0
122,30,3.0,2.551290512084961,0.44870948791503906,0
85,997,3.5,4.2375288009643555,0.7375288009643555,5
183,1814,3.5,2.949723720550537,0.5502762794494629,0
119,4,4.0,4.504199981689453,0.5041999816894531,5
127,426,2.0,2.64530086517334,0.6453008651733398,0
103,1233,5.0,3.408853054046631,1.5911469459533691,5
89,314,3.5,3.885091781616211,0.38509178161621094,5
130,1356,3.5,3.539541244506836,0.03954124450683594,5
140,414,3.0,2.0361225605010986,0.9638774394989014,0
83,955,5.0,4.025399208068848,0.9746007919311523,5
127,1798,4.0,3.726776599884033,0.2732234001159668,5
101,1384,4.0,3.9381237030029297,0.06187629699707031,5
87,579,4.0,4.106194019317627,0.10619401931762695,5
124,323,4.0,3.654665470123291,0.345334529876709,5
140,67,5.0,3.856019973754883,1.1439800262451172,5
182,1983,5.0,4.116579055786133,0.8834209442138672,5
42,1976,2.0,3.4945056438446045,1.4945056438446045,5
9,1631,2.0,3.344696283340454,1.344696283340454,0
52,561,1.5,1.8433761596679688,0.34337615966796875,0
83,69,4.0,4.11208438873291,0.11208438873291016,5
28,2481,5.0,2.9662601947784424,2.0337398052215576,0
23,1495,4.5,4.005408763885498,0.49459123611450195,5
184,2092,3.5,3.756415367126465,0.25641536712646484,5
156,1464,4.0,4.277745246887207,0.27774524688720703,5
141,1523,4.5,4.670871734619141,0.17087173461914062,5
181,1464,5.0,4.062635898590088,0.9373641014099121,5
28,2472,3.0,2.7485203742980957,0.2514796257019043,0
56,837,5.0,4.3126420974731445,0.6873579025268555,5
177,415,1.0,2.1580162048339844,1.1580162048339844,0
84,303,2.0,3.733139991760254,1.733139991760254,5
143,583,1.0,2.0771727561950684,1.0771727561950684,0
135,180,4.5,3.802435874938965,0.6975641250610352,5
167,2216,5.0,4.384963512420654,0.6150364875793457,5
89,904,2.5,3.244626522064209,0.744626522064209,0
32,774,4.0,4.156627655029297,0.15662765502929688,5
93,2120,2.5,1.9183683395385742,0.5816316604614258,0
5,891,4.5,3.6119842529296875,0.8880157470703125,5
148,1518,3.5,3.7871665954589844,0.2871665954589844,5
114,308,3.5,4.087545394897461,0.5875453948974609,5
54,974,4.5,3.3987789154052734,1.1012210845947266,0
182,50,5.0,4.083517074584961,0.9164829254150391,5
57,378,4.0,4.309996604919434,0.3099966049194336,5
128,485,4.0,3.4196531772613525,0.5803468227386475,5
14,1908,4.0,2.7225804328918457,1.2774195671081543,0
111,217,2.0,3.246061086654663,1.246061086654663,0
16,286,5.0,4.392162322998047,0.6078376770019531,5
152,2514,3.5,3.9809412956237793,0.4809412956237793,5
119,66,5.0,4.473592758178711,0.5264072418212891,5
139,674,3.0,4.275564193725586,1.275564193725586,5
35,724,3.0,3.3169374465942383,0.3169374465942383,0
108,970,3.5,4.425814151763916,0.925814151763916,5
93,734,2.5,3.395338773727417,0.895338773727417,0
50,2661,5.0,1.6504507064819336,3.3495492935180664,0
13,171,5.0,3.9571008682250977,1.0428991317749023,5
5,194,4.0,4.0741143226623535,0.07411432266235352,5
158,72,5.0,4.3346757888793945,0.6653242111206055,5
127,443,3.0,3.3264870643615723,0.32648706436157227,0
22,1625,4.0,3.546879768371582,0.45312023162841797,5
29,215,5.0,3.790590286254883,1.2094097137451172,5
127,1623,3.5,3.9356565475463867,0.4356565475463867,5
175,623,3.5,3.9984283447265625,0.4984283447265625,5
120,909,3.0,3.695793628692627,0.695793628692627,5
120,152,3.5,3.487532615661621,0.012467384338378906,5
180,580,3.0,3.0369420051574707,0.0369420051574707,0
113,12,3.5,4.077688694000244,0.5776886940002441,5
20,1160,3.5,3.675051689147949,0.17505168914794922,5
22,210,4.0,3.3623316287994385,0.6376683712005615,0
123,905,3.5,3.243364095687866,0.2566359043121338,0
91,2761,2.0,1.9533116817474365,0.04668831825256348,0
19,2148,2.5,3.9296531677246094,1.4296531677246094,5
42,1356,2.0,3.016535520553589,1.0165355205535889,0
29,100,2.5,3.880887985229492,1.3808879852294922,5
25,952,4.5,4.16843318939209,0.33156681060791016,5
177,2628,2.5,1.6761772632598877,0.8238227367401123,0
68,282,4.5,4.3373188972473145,0.16268110275268555,5
143,1564,4.0,4.020054340362549,0.020054340362548828,5
178,575,2.5,3.3260200023651123,0.8260200023651123,0
169,178,3.0,3.5809922218322754,0.5809922218322754,5
71,1665,4.0,3.499582290649414,0.5004177093505859,5
144,768,4.5,2.189847707748413,2.310152292251587,0
139,194,5.0,4.48460578918457,0.5153942108154297,5
144,873,3.5,3.9806108474731445,0.48061084747314453,5
135,1152,2.0,2.0039076805114746,0.003907680511474609,0
37,1037,3.0,3.143090009689331,0.14309000968933105,0
13,1868,3.0,3.9836583137512207,0.9836583137512207,5
60,2471,4.0,3.172572135925293,0.827427864074707,0
80,348,4.0,3.870389938354492,0.1296100616455078,5
19,600,3.5,3.6814045906066895,0.18140459060668945,5
35,1887,1.0,2.797685146331787,1.797685146331787,0
22,1616,3.0,3.4492597579956055,0.44925975799560547,5
181,1757,3.5,3.8012304306030273,0.30123043060302734,5
147,2803,3.5,3.5374279022216797,0.03742790222167969,5
124,2441,5.0,4.257441997528076,0.7425580024719238,5
35,1039,4.0,3.4536025524139404,0.5463974475860596,5
77,1903,3.5,3.8332595825195312,0.33325958251953125,5
83,2510,4.0,3.608485221862793,0.39151477813720703,5
123,288,3.0,3.5494747161865234,0.5494747161865234,5
54,1517,5.0,3.5677127838134766,1.4322872161865234,5
65,422,2.0,2.461432933807373,0.46143293380737305,0
82,573,5.0,3.985279083251953,1.0147209167480469,5
171,821,4.0,4.325328350067139,0.32532835006713867,5
135,249,3.0,3.373796224594116,0.3737962245941162,0
135,959,3.0,3.8583059310913086,0.8583059310913086,5
166,174,3.5,3.611060619354248,0.11106061935424805,5
22,1001,4.0,3.2767796516418457,0.7232203483581543,0
34,276,4.0,4.243546962738037,0.2435469627380371,5
122,70,5.0,3.9887871742248535,1.0112128257751465,5
119,157,5.0,4.303035736083984,0.6969642639160156,5
13,4,5.0,4.241911888122559,0.7580881118774414,5
84,102,5.0,3.5513811111450195,1.4486188888549805,5
179,1106,1.0,3.225648880004883,2.225648880004883,0
154,2585,3.5,3.9141135215759277,0.41411352157592773,5
91,323,2.0,3.3451931476593018,1.3451931476593018,0
23,1004,5.0,3.4612319469451904,1.5387680530548096,5
17,1425,4.0,3.3498082160949707,0.6501917839050293,0
64,335,3.0,3.8390417098999023,0.8390417098999023,5
32,627,2.0,4.206417083740234,2.2064170837402344,5
17,2083,4.0,3.943419933319092,0.0565800666809082,5
127,2830,4.0,3.697052001953125,0.302947998046875,5
88,1597,4.5,4.192991256713867,0.3070087432861328,5
2,405,3.0,3.1908299922943115,0.19082999229431152,0
139,1929,4.0,4.643972873687744,0.6439728736877441,5
1,87,4.0,4.032180309295654,0.0321803092956543,5
177,980,3.5,3.6834492683410645,0.18344926834106445,5
8,1413,0.5,3.5867109298706055,3.0867109298706055,5
20,1337,3.0,3.524200439453125,0.524200439453125,5
83,39,3.5,2.9997446537017822,0.5002553462982178,0
164,918,3.0,4.106085300445557,1.1060853004455566,5
135,1430,3.5,3.2697737216949463,0.2302262783050537,0
54,89,2.0,3.70308780670166,1.7030878067016602,5
16,2026,5.0,3.5098085403442383,1.4901914596557617,5
96,2491,3.5,1.0093207359313965,2.4906792640686035,0
63,2121,3.5,3.589569091796875,0.089569091796875,5
73,1884,5.0,3.3715667724609375,1.6284332275390625,0
157,303,4.0,3.044109582901001,0.955890417098999,0
68,577,3.0,4.163939952850342,1.1639399528503418,5
12,96,3.0,3.231658458709717,0.2316584587097168,0
11,1682,5.0,3.3584468364715576,1.6415531635284424,0
9,819,3.0,3.1420321464538574,0.14203214645385742,0
95,183,4.5,4.381075859069824,0.11892414093017578,5
97,2669,3.0,4.02128791809082,1.0212879180908203,5
70,603,4.5,3.917454719543457,0.582545280456543,5
140,1373,3.0,2.425995349884033,0.5740046501159668,0
75,687,5.0,4.5420989990234375,0.4579010009765625,5
38,2298,3.5,3.6684980392456055,0.16849803924560547,5
128,899,5.0,3.7125606536865234,1.2874393463134766,5
46,467,4.0,4.174007892608643,0.17400789260864258,5
21,580,3.0,3.3286855220794678,0.3286855220794678,0
70,137,4.5,3.6549816131591797,0.8450183868408203,5
31,16,3.5,4.545514106750488,1.0455141067504883,5
98,782,4.0,3.8986659049987793,0.1013340950012207,5
94,450,4.0,3.8661885261535645,0.13381147384643555,5
148,466,4.5,2.8077354431152344,1.6922645568847656,0
83,2512,3.0,3.3569517135620117,0.3569517135620117,0
39,380,3.5,3.827874183654785,0.32787418365478516,5
163,721,3.5,3.7782630920410156,0.2782630920410156,5
127,1594,2.0,3.103563070297241,1.1035630702972412,0
123,2224,3.5,2.883139133453369,0.6168608665466309,0
177,1070,4.5,3.432997703552246,1.067002296447754,5
93,1758,0.5,3.2661452293395996,2.7661452293395996,0
66,2466,3.0,2.8437368869781494,0.15626311302185059,0
138,1016,3.5,3.374006509780884,0.1259934902191162,0
125,1694,4.0,4.349228382110596,0.3492283821105957,5
49,1926,4.0,4.397877216339111,0.39787721633911133,5
17,578,4.0,3.9247093200683594,0.07529067993164062,5
85,16,5.0,3.9502792358398438,1.0497207641601562,5
83,1447,3.0,3.4772212505340576,0.4772212505340576,5
132,799,4.0,3.2009711265563965,0.7990288734436035,0
115,2128,4.0,2.56180739402771,1.43819260597229,0
78,361,4.0,4.285149574279785,0.28514957427978516,5
42,699,4.0,2.8441553115844727,1.1558446884155273,0
76,20,5.0,3.9804482460021973,1.0195517539978027,5
5,627,3.5,4.056936740875244,0.5569367408752441,5
80,8,4.0,3.7451348304748535,0.2548651695251465,5
22,1353,3.0,3.218210220336914,0.21821022033691406,0
151,1156,4.0,2.393582344055176,1.6064176559448242,0
130,1561,4.0,3.611687660217285,0.38831233978271484,5
120,1909,4.0,3.753474712371826,0.24652528762817383,5
128,1653,4.5,3.775089740753174,0.7249102592468262,5
111,968,4.0,3.632507801055908,0.3674921989440918,5
26,1050,3.5,3.13303279876709,0.36696720123291016,0
162,1324,4.0,3.494835138320923,0.5051648616790771,5
158,545,4.0,3.817478656768799,0.18252134323120117,5
173,1069,4.5,3.9211320877075195,0.5788679122924805,5
178,1290,4.0,3.3262646198272705,0.6737353801727295,0
161,707,3.5,3.8195533752441406,0.3195533752441406,5
141,1459,4.5,4.09896183013916,0.40103816986083984,5
115,1363,5.0,3.008747100830078,1.9912528991699219,0
170,72,4.0,3.939411163330078,0.060588836669921875,5
116,345,4.0,3.523987293243408,0.4760127067565918,5
106,205,3.5,3.563474655151367,0.06347465515136719,5
173,82,4.0,3.9631080627441406,0.036891937255859375,5
170,2468,1.5,2.900028944015503,1.400028944015503,0
30,1405,4.0,3.794039726257324,0.20596027374267578,5
62,2208,4.0,4.181212425231934,0.1812124252319336,5
96,1794,0.5,1.6043117046356201,1.1043117046356201,0
138,1962,3.5,3.241102695465088,0.2588973045349121,0
2,34,4.0,4.222165584564209,0.22216558456420898,5
96,1121,0.5,1.9714996814727783,1.4714996814727783,0
137,460,4.0,3.6604180335998535,0.3395819664001465,5
152,1184,4.0,3.653258800506592,0.3467411994934082,5
162,2360,4.0,3.9934844970703125,0.0065155029296875,5
9,773,2.0,3.2602930068969727,1.2602930068969727,0
31,2524,4.0,3.5419130325317383,0.4580869674682617,5
28,1411,1.5,2.9089584350585938,1.4089584350585938,0
22,1434,2.5,3.160154104232788,0.6601541042327881,0
144,880,2.5,2.1133861541748047,0.3866138458251953,0
90,28,5.0,4.5723419189453125,0.4276580810546875,5
70,1039,3.5,3.7930283546447754,0.2930283546447754,5
99,77,3.0,3.8190221786499023,0.8190221786499023,5
89,2206,3.5,3.7092885971069336,0.2092885971069336,5
145,721,5.0,4.058575630187988,0.9414243698120117,5
177,762,4.5,3.593186378479004,0.9068136215209961,5
171,585,4.5,4.295985698699951,0.20401430130004883,5
119,1356,3.0,3.7710399627685547,0.7710399627685547,5
71,1363,4.0,3.5838160514831543,0.4161839485168457,5
135,954,5.0,4.096184730529785,0.9038152694702148,5
7,353,4.0,4.708920478820801,0.7089204788208008,5
86,2920,4.0,3.803410530090332,0.19658946990966797,5
144,183,4.5,4.1831135749816895,0.31688642501831055,5
178,105,3.5,3.683248519897461,0.18324851989746094,5
149,1755,1.5,3.1533362865448,1.6533362865447998,0
144,800,2.0,3.6575069427490234,1.6575069427490234,5
28,2468,4.0,2.3673064708709717,1.6326935291290283,0
64,218,4.0,3.781743049621582,0.21825695037841797,5
175,2270,2.0,2.74035906791687,0.7403590679168701,0
106,32,4.5,3.8073930740356445,0.6926069259643555,5
135,216,3.0,3.865267753601074,0.8652677536010742,5
134,250,4.0,3.9245848655700684,0.07541513442993164,5
80,2217,4.0,4.050173282623291,0.050173282623291016,5
128,927,4.5,3.3152408599853516,1.1847591400146484,0
140,1143,4.0,3.244549512863159,0.7554504871368408,0
73,37,4.0,3.6262683868408203,0.3737316131591797,5
173,85,4.0,3.793339252471924,0.20666074752807617,5
105,1631,5.0,4.081267833709717,0.9187321662902832,5
77,2830,4.5,3.8730974197387695,0.6269025802612305,5
90,770,5.0,4.855143070220947,0.14485692977905273,5
144,2027,4.0,3.522913932800293,0.47708606719970703,5
35,2581,3.5,1.6205461025238037,1.8794538974761963,0
183,1263,2.0,2.2925403118133545,0.2925403118133545,0
135,1914,4.5,3.9230775833129883,0.5769224166870117,5
173,654,3.5,2.855463743209839,0.6445362567901611,0
29,1196,2.0,3.477888822555542,1.477888822555542,5
184,2566,4.5,4.638817310333252,0.13881731033325195,5
183,639,3.5,2.7748963832855225,0.7251036167144775,0
127,1689,2.0,2.1902570724487305,0.19025707244873047,0
102,1464,4.5,4.207184791564941,0.2928152084350586,5
100,67,3.0,4.082533836364746,1.082533836364746,5
42,1587,4.0,3.2277004718780518,0.7722995281219482,0
176,2523,5.0,4.508382320404053,0.49161767959594727,5
178,1428,2.5,3.1198232173919678,0.6198232173919678,0
29,1182,1.0,3.1325864791870117,2.1325864791870117,0
132,0,2.5,3.5449323654174805,1.0449323654174805,5
179,14,4.0,3.7608189582824707,0.2391810417175293,5
32,810,4.0,3.7002296447753906,0.2997703552246094,5
56,1418,4.0,3.623375415802002,0.37662458419799805,5
130,355,4.5,3.6052398681640625,0.8947601318359375,5
83,2332,4.5,3.775160312652588,0.7248396873474121,5
70,654,4.0,3.230431318283081,0.769568681716919,0
172,818,4.0,4.0542778968811035,0.054277896881103516,5
115,1693,5.0,2.9897139072418213,2.0102860927581787,0
57,2202,3.0,3.9295167922973633,0.9295167922973633,5
122,1076,4.0,3.4166207313537598,0.5833792686462402,5
12,1317,4.0,3.127542495727539,0.8724575042724609,0
20,2033,3.0,3.820901870727539,0.8209018707275391,5
162,2017,4.5,3.7453980445861816,0.7546019554138184,5
50,159,4.0,3.7710976600646973,0.22890233993530273,5
154,756,4.5,3.687572479248047,0.8124275207519531,5
84,767,5.0,4.660577297210693,0.33942270278930664,5
35,982,4.0,3.5528159141540527,0.44718408584594727,5
66,394,1.0,2.2503249645233154,1.2503249645233154,0
177,41,2.5,2.390171766281128,0.10982823371887207,0
119,2555,5.0,4.506067276000977,0.49393272399902344,5
110,712,3.5,4.30259895324707,0.8025989532470703,5
65,1236,3.0,3.2086288928985596,0.20862889289855957,0
6,184,3.0,3.1476356983184814,0.14763569831848145,0
56,2458,4.0,3.872161388397217,0.1278386116027832,5
173,900,3.0,3.580056667327881,0.5800566673278809,5
9,292,3.0,3.5070176124572754,0.5070176124572754,5
177,2784,3.0,3.157811403274536,0.15781140327453613,0
61,1859,3.5,4.056992053985596,0.5569920539855957,5
127,2635,4.0,3.645242691040039,0.35475730895996094,5
125,1190,4.5,3.758289337158203,0.7417106628417969,5
53,2191,4.0,4.304640769958496,0.3046407699584961,5
27,67,4.0,4.1868815422058105,0.18688154220581055,5
162,346,4.0,4.551958084106445,0.5519580841064453,5
5,366,3.5,3.752635955810547,0.2526359558105469,5
177,1687,3.0,3.296056032180786,0.29605603218078613,0
173,2722,3.0,3.5631542205810547,0.5631542205810547,5
103,287,4.5,2.244600296020508,2.255399703979492,0
22,1069,2.5,3.448749542236328,0.9487495422363281,5
173,371,2.0,2.4091429710388184,0.40914297103881836,0
136,79,5.0,4.69980001449585,0.3001999855041504,5
166,86,3.0,3.6052513122558594,0.6052513122558594,5
135,1599,4.0,3.6087851524353027,0.39121484756469727,5
55,816,3.5,3.5789265632629395,0.07892656326293945,5
13,291,4.0,4.0645036697387695,0.06450366973876953,5
53,98,3.5,4.233618259429932,0.7336182594299316,5
5,849,3.0,3.379628896713257,0.37962889671325684,0
96,2582,2.5,2.473569869995117,0.026430130004882812,0
101,797,2.0,2.886345863342285,0.8863458633422852,0
177,55,3.5,3.0930280685424805,0.40697193145751953,0
130,196,4.0,3.395814895629883,0.6041851043701172,0
123,286,3.5,3.6806182861328125,0.1806182861328125,5
119,2863,4.0,3.886507987976074,0.11349201202392578,5
175,947,3.5,3.692272663116455,0.19227266311645508,5
53,539,4.5,4.142263412475586,0.35773658752441406,5
146,639,4.0,3.5306434631347656,0.4693565368652344,5
179,187,3.0,3.622795581817627,0.622795581817627,5
184,2787,5.0,4.363887310028076,0.6361126899719238,5
96,2301,4.0,3.095874309539795,0.9041256904602051,0
163,1501,4.0,3.562926769256592,0.4370732307434082,5
181,353,4.5,3.9725685119628906,0.5274314880371094,5
173,1682,4.0,3.7765092849731445,0.22349071502685547,5
177,241,2.5,3.1308529376983643,0.6308529376983643,0
50,429,1.0,1.898129940032959,0.898129940032959,0
153,1112,4.5,3.390164613723755,1.1098353862762451,0
54,2112,2.5,2.235368013381958,0.264631986618042,0
55,1216,3.5,2.9181597232818604,0.5818402767181396,0
93,576,2.5,2.8430728912353516,0.34307289123535156,0
74,98,4.0,3.8923940658569336,0.1076059341430664,5
89,485,3.0,3.1581640243530273,0.15816402435302734,0
149,1361,3.5,3.4571878910064697,0.04281210899353027,5
65,2731,2.0,3.1465578079223633,1.1465578079223633,0
145,26,4.0,3.6331796646118164,0.3668203353881836,5
28,83,1.0,3.107848882675171,2.107848882675171,0
75,865,5.0,4.86496114730835,0.1350388526916504,5
137,1827,5.0,3.908930778503418,1.091069221496582,5
91,975,4.5,3.4234445095062256,1.0765554904937744,5
156,2462,3.5,3.287053108215332,0.21294689178466797,0
150,87,4.0,3.8998546600341797,0.10014533996582031,5
8,1441,4.5,3.266798973083496,1.233201026916504,0
84,1832,5.0,3.8966312408447266,1.1033687591552734,5
178,496,3.5,2.280349016189575,1.2196509838104248,0
55,1968,4.0,3.578104019165039,0.42189598083496094,5
117,57,3.0,2.198871374130249,0.801128625869751,0
177,138,3.0,2.7021026611328125,0.2978973388671875,0
40,359,4.0,4.3445963859558105,0.34459638595581055,5
46,15,4.0,3.9643425941467285,0.035657405853271484,5
113,623,3.5,4.558852672576904,1.0588526725769043,5
162,2148,5.0,4.744455337524414,0.25554466247558594,5
40,627,3.0,3.8832454681396484,0.8832454681396484,5
140,2215,4.0,4.196997165679932,0.19699716567993164,5
6,21,2.0,2.951547145843506,0.9515471458435059,0
170,659,4.0,3.905665397644043,0.09433460235595703,5
161,188,3.0,3.919865608215332,0.919865608215332,5
30,1856,4.0,3.6300315856933594,0.3699684143066406,5
142,406,4.0,3.495465040206909,0.5045349597930908,5
114,655,4.0,4.275977611541748,0.27597761154174805,5
119,60,5.0,4.499400615692139,0.5005993843078613,5
122,393,3.0,3.0969014167785645,0.09690141677856445,0
